budget_line_id,jurisdiction_code,jurisdiction_label,fiscal_year,direction,phase_id,phase_label,fund_code,fund_label,fund_source,kan_code,kan_label,kan_source,kou_code,kou_label,kou_source,moku_code,moku_label,moku_source,setsu_code,setsu_label,setsu_source,saisetsu_code,saisetsu_label,saisetsu_source,saisaisetsu_code,saisaisetsu_label,saisaisetsu_source,hierarchy_path,value,currency,source_amount,source_amount_unit,source_row
132047:2024:revenue:approved:99902be47285d5da,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,01,国民健康保険税,01国民健康保険税,01,国民健康保険税,01国民健康保険税,02,退職被保険者等国民健康保険税,02退職被保険者等国民健康保険税,06,後期高齢者支援金分滞納繰越分,06後期高齢者支援金分滞納繰越分,01,滞納繰越分,01滞納繰越分,0,,0,会計02/款01/項01/目02/節06/細節01/細々節0,4000,JPY,4,千円,695
132047:2024:revenue:approved:6367c33f5d6c3e66,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,02,使用料及び手数料,02使用料及び手数料,01,手数料,01手数料,01,総務手数料,01総務手数料,01,税証明交付手数料,01税証明交付手数料,01,税証明交付手数料,01税証明交付手数料,0,,0,会計02/款02/項01/目01/節01/細節01/細々節0,45000,JPY,45,千円,696
132047:2024:revenue:approved:304ce65473db8c8c,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,03,国庫支出金,03国庫支出金,01,国庫補助金,01国庫補助金,01,国民健康保険災害臨時特例補助金,01国民健康保険災害臨時特例補助金,01,国民健康保険災害臨時特例補助金,01国民健康保険災害臨時特例補助金,01,国民健康保険災害臨時特例補助金,01国民健康保険災害臨時特例補助金,0,,0,会計02/款03/項01/目01/節01/細節01/細々節0,1000,JPY,1,千円,697
132047:2024:revenue:approved:8f0d7e27548e6b46,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,04,都支出金,04都支出金,01,都補助金,01都補助金,01,保険給付費等交付金,01保険給付費等交付金,01,保険給付費等交付金（普通交付金）,01保険給付費等交付金（普通交付金）,01,普通交付金分,01普通交付金分,0,,0,会計02/款04/項01/目01/節01/細節01/細々節0,11656328000,JPY,11656328,千円,698
132047:2024:revenue:approved:80be5e6eda24ff6e,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,04,都支出金,04都支出金,01,都補助金,01都補助金,01,保険給付費等交付金,01保険給付費等交付金,02,保険給付費等交付金（特別交付金）,02保険給付費等交付金（特別交付金）,01,保険者努力支援分,01保険者努力支援分,0,,0,会計02/款04/項01/目01/節02/細節01/細々節0,35605000,JPY,35605,千円,699
132047:2024:revenue:approved:16ae17994baf9021,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,04,都支出金,04都支出金,01,都補助金,01都補助金,01,保険給付費等交付金,01保険給付費等交付金,02,保険給付費等交付金（特別交付金）,02保険給付費等交付金（特別交付金）,02,特別調整交付金分,02特別調整交付金分,0,,0,会計02/款04/項01/目01/節02/細節02/細々節0,31944000,JPY,31944,千円,700
132047:2024:revenue:approved:29e3987932c7496f,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,04,都支出金,04都支出金,01,都補助金,01都補助金,01,保険給付費等交付金,01保険給付費等交付金,02,保険給付費等交付金（特別交付金）,02保険給付費等交付金（特別交付金）,03,都繰入金（２号分）,03都繰入金（２号分）,0,,0,会計02/款04/項01/目01/節02/細節03/細々節0,50705000,JPY,50705,千円,701
132047:2024:revenue:approved:173ad28addf91fae,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,04,都支出金,04都支出金,01,都補助金,01都補助金,01,保険給付費等交付金,01保険給付費等交付金,02,保険給付費等交付金（特別交付金）,02保険給付費等交付金（特別交付金）,04,特定健康診査等負担金,04特定健康診査等負担金,0,,0,会計02/款04/項01/目01/節02/細節04/細々節0,48400000,JPY,48400,千円,702
132047:2024:revenue:approved:9686f1f71d245563,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,04,都支出金,04都支出金,01,都補助金,01都補助金,02,療養給付費等補助金,02療養給付費等補助金,01,療養給付費等補助金,01療養給付費等補助金,01,療養給付費等補助金,01療養給付費等補助金,0,,0,会計02/款04/項01/目02/節01/細節01/細々節0,49456000,JPY,49456,千円,703
132047:2024:revenue:approved:ec73bf410a28f26f,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,05,繰入金,05繰入金,01,他会計繰入金,01他会計繰入金,01,一般会計繰入金,01一般会計繰入金,01,保険基盤安定繰入金（保険税軽減分）,01保険基盤安定繰入金（保険税軽減分）,01,保険基盤安定繰入金（保険税軽減分）,01保険基盤安定繰入金（保険税軽減分）,0,,0,会計02/款05/項01/目01/節01/細節01/細々節0,379727000,JPY,379727,千円,704
132047:2024:revenue:approved:7b89604390c30bb0,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,05,繰入金,05繰入金,01,他会計繰入金,01他会計繰入金,01,一般会計繰入金,01一般会計繰入金,02,保険基盤安定繰入金（保険者支援分）,02保険基盤安定繰入金（保険者支援分）,01,保険基盤安定繰入金（保険者支援分）,01保険基盤安定繰入金（保険者支援分）,0,,0,会計02/款05/項01/目01/節02/細節01/細々節0,244254000,JPY,244254,千円,705
132047:2024:revenue:approved:6fccad7b01fced00,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,05,繰入金,05繰入金,01,他会計繰入金,01他会計繰入金,01,一般会計繰入金,01一般会計繰入金,03,未就学児均等割保険税繰入金,03未就学児均等割保険税繰入金,01,未就学児均等割保険税繰入金,01未就学児均等割保険税繰入金,0,,0,会計02/款05/項01/目01/節03/細節01/細々節0,13029000,JPY,13029,千円,706
132047:2024:revenue:approved:b3444e0eee839f42,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,05,繰入金,05繰入金,01,他会計繰入金,01他会計繰入金,01,一般会計繰入金,01一般会計繰入金,04,産前産後保険税繰入金,04産前産後保険税繰入金,01,産前産後保険税繰入金,01産前産後保険税繰入金,0,,0,会計02/款05/項01/目01/節04/細節01/細々節0,3090000,JPY,3090,千円,707
132047:2024:revenue:approved:d2d47762b702e367,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,05,繰入金,05繰入金,01,他会計繰入金,01他会計繰入金,01,一般会計繰入金,01一般会計繰入金,05,職員給与費等繰入金,05職員給与費等繰入金,01,職員給与費等繰入金,01職員給与費等繰入金,0,,0,会計02/款05/項01/目01/節05/細節01/細々節0,166894000,JPY,166894,千円,708
132047:2024:revenue:approved:85b92ec4245d51f9,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,05,繰入金,05繰入金,01,他会計繰入金,01他会計繰入金,01,一般会計繰入金,01一般会計繰入金,06,出産育児一時金繰入金,06出産育児一時金繰入金,01,出産育児一時金繰入金,01出産育児一時金繰入金,0,,0,会計02/款05/項01/目01/節06/細節01/細々節0,40000000,JPY,40000,千円,709
132047:2024:revenue:approved:98531a85f1a8da00,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,05,繰入金,05繰入金,01,他会計繰入金,01他会計繰入金,01,一般会計繰入金,01一般会計繰入金,07,財政安定化支援事業繰入金,07財政安定化支援事業繰入金,01,財政安定化支援事業繰入金,01財政安定化支援事業繰入金,0,,0,会計02/款05/項01/目01/節07/細節01/細々節0,1000,JPY,1,千円,710
132047:2024:revenue:approved:316e16d90f2f03f2,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,05,繰入金,05繰入金,01,他会計繰入金,01他会計繰入金,01,一般会計繰入金,01一般会計繰入金,08,その他一般会計繰入金,08その他一般会計繰入金,01,その他一般会計繰入金,01その他一般会計繰入金,0,,0,会計02/款05/項01/目01/節08/細節01/細々節0,2115429000,JPY,2115429,千円,711
132047:2024:revenue:approved:6f09b496fac81ef3,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,06,繰越金,06繰越金,01,繰越金,01繰越金,01,療養給付費等交付金繰越金,01療養給付費等交付金繰越金,01,前年度繰越金,01前年度繰越金,01,前年度繰越金,01前年度繰越金,0,,0,会計02/款06/項01/目01/節01/細節01/細々節0,1000,JPY,1,千円,712
132047:2024:revenue:approved:1a1102aa92b8e530,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,06,繰越金,06繰越金,01,繰越金,01繰越金,02,その他の繰越金,02その他の繰越金,01,前年度繰越金,01前年度繰越金,01,前年度繰越金,01前年度繰越金,0,,0,会計02/款06/項01/目02/節01/細節01/細々節0,1000,JPY,1,千円,713
132047:2024:revenue:approved:a802c3b36806a87d,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,07,諸収入,07諸収入,01,延滞金、加算金及び過料,01延滞金、加算金及び過料,01,一般被保険者延滞金,01一般被保険者延滞金,01,延滞金,01延滞金,01,国民健康保険税延滞金（医療給付費分）,01国民健康保険税延滞金（医療給付費分）,0,,0,会計02/款07/項01/目01/節01/細節01/細々節0,15756000,JPY,15756,千円,714
132047:2024:revenue:approved:414b6ffb85e25d51,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,07,諸収入,07諸収入,01,延滞金、加算金及び過料,01延滞金、加算金及び過料,01,一般被保険者延滞金,01一般被保険者延滞金,01,延滞金,01延滞金,02,国民健康保険税延滞金（介護納付金分）,02国民健康保険税延滞金（介護納付金分）,0,,0,会計02/款07/項01/目01/節01/細節02/細々節0,2639000,JPY,2639,千円,715
132047:2024:revenue:approved:91bcf607233ae2fc,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,07,諸収入,07諸収入,01,延滞金、加算金及び過料,01延滞金、加算金及び過料,01,一般被保険者延滞金,01一般被保険者延滞金,01,延滞金,01延滞金,03,国民健康保険税延滞金（後期高齢者支援金分）,03国民健康保険税延滞金（後期高齢者支援金分）,0,,0,会計02/款07/項01/目01/節01/細節03/細々節0,4605000,JPY,4605,千円,716
132047:2024:revenue:approved:225ce36e5c1bc4d2,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,07,諸収入,07諸収入,01,延滞金、加算金及び過料,01延滞金、加算金及び過料,02,退職被保険者等延滞金,02退職被保険者等延滞金,01,延滞金,01延滞金,01,国民健康保険税延滞金（医療給付費分）,01国民健康保険税延滞金（医療給付費分）,0,,0,会計02/款07/項01/目02/節01/細節01/細々節0,1000,JPY,1,千円,717
132047:2024:revenue:approved:7b72d63ad8af296f,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,07,諸収入,07諸収入,01,延滞金、加算金及び過料,01延滞金、加算金及び過料,02,退職被保険者等延滞金,02退職被保険者等延滞金,01,延滞金,01延滞金,02,国民健康保険税延滞金（介護納付金分）,02国民健康保険税延滞金（介護納付金分）,0,,0,会計02/款07/項01/目02/節01/細節02/細々節0,1000,JPY,1,千円,718
132047:2024:revenue:approved:ae3bf58cbd8c7002,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,07,諸収入,07諸収入,01,延滞金、加算金及び過料,01延滞金、加算金及び過料,02,退職被保険者等延滞金,02退職被保険者等延滞金,01,延滞金,01延滞金,03,国民健康保険税延滞金（後期高齢者支援金分）,03国民健康保険税延滞金（後期高齢者支援金分）,0,,0,会計02/款07/項01/目02/節01/細節03/細々節0,1000,JPY,1,千円,719
132047:2024:revenue:approved:459f02603962e940,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,07,諸収入,07諸収入,01,延滞金、加算金及び過料,01延滞金、加算金及び過料,03,一般被保険者加算金,03一般被保険者加算金,01,加算金,01加算金,01,不正利得返還金加算金,01不正利得返還金加算金,0,,0,会計02/款07/項01/目03/節01/細節01/細々節0,1000,JPY,1,千円,720
132047:2024:revenue:approved:ffd932ed3c7aea15,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,07,諸収入,07諸収入,01,延滞金、加算金及び過料,01延滞金、加算金及び過料,04,退職被保険者等加算金,04退職被保険者等加算金,01,加算金,01加算金,01,不正利得返還金加算金,01不正利得返還金加算金,0,,0,会計02/款07/項01/目04/節01/細節01/細々節0,1000,JPY,1,千円,721
132047:2024:revenue:approved:79d65a9755cbeadf,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,07,諸収入,07諸収入,01,延滞金、加算金及び過料,01延滞金、加算金及び過料,05,過料,05過料,01,過料,01過料,01,過料,01過料,0,,0,会計02/款07/項01/目05/節01/細節01/細々節0,1000,JPY,1,千円,722
132047:2024:revenue:approved:fa8bfad4f5c39def,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,07,諸収入,07諸収入,02,預金利子,02預金利子,01,預金利子,01預金利子,01,預金利子,01預金利子,01,歳計現金預金利子,01歳計現金預金利子,0,,0,会計02/款07/項02/目01/節01/細節01/細々節0,1000,JPY,1,千円,723
132047:2024:revenue:approved:c733124a472e6445,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,07,諸収入,07諸収入,03,雑入,03雑入,01,一般被保険者第三者納付金,01一般被保険者第三者納付金,01,第三者納付金,01第三者納付金,01,第三者行為による納付金,01第三者行為による納付金,0,,0,会計02/款07/項03/目01/節01/細節01/細々節0,6000000,JPY,6000,千円,724
